1760596586.307398 server started (2384003): version next-3.7, socket /tmp/smux-1000//tmp/smux-debug.log, protocol 8
1760596586.307413 on Linux 6.16.7-arch1-1 #1 SMP PREEMPT_DYNAMIC Thu, 11 Sep 2025 17:42:36 +0000
1760596586.307419 using libevent 2.1.12-stable poll
1760596586.307420 using ncurses 6.5 20240427
1760596586.317551 cmd_parse_build_commands 0:0: send
1760596586.317552 cmd_parse_build_commands 0:1: -X
1760596586.317552 cmd_parse_build_commands 0:2: history-bottom
1760596586.317554 args_parse_flags: next -X
1760596586.317555 args_parse_flags: -X
1760596586.317555 args_parse_flags: next history-bottom
1760596586.317556 args_parse: flags end at 2 of 3
1760596586.317557 args_parse: 2 = history-bottom (type STRING)
1760596586.317558 cmd_parse_build_commands: send-keys -X history-bottom
1760596586.317559 args_parse_flags: next -Tcopy-mode
1760596586.317560 args_parse_flag_argument: -T = copy-mode
1760596586.317561 args_parse_flags: next M->
1760596586.317561 args_parse: flags end at 2 of 4
1760596586.317562 args_parse: 2 = M-> (type STRING)
1760596586.317563 args_parse: 3 = send-keys -X history-bottom (type COMMANDS)
1760596586.317565 cmd_parse_build_commands: bind-key -T copy-mode M-> { send-keys -X history-bottom }
1760596586.317566 cmdq_get_command: [bind-key/0x55c47ef11920] group 1848
1760596586.317567 cmdq_append <global>: [bind-key/0x55c47ef11920]
1760596586.317567 yylex_token: end at WS
1760596586.317569 yylex_token: bind
1760596586.317571 yylex_token: end at WS
1760596586.317571 yylex_token: -Tcopy-mode
1760596586.317572 yylex_token: end at WS
1760596586.317573 yylex_token: M-R
1760596586.317574 yylex_token: end at WS
1760596586.317574 yylex_token: send
1760596586.317575 yylex_token: end at WS
1760596586.317576 yylex_token: -X
1760596586.317577 yylex_token: end at WS
1760596586.317577 yylex_token: top-line
1760596586.317578 cmd_parse_build_commands 0:0: bind
1760596586.317579 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317580 cmd_parse_build_commands 0:2: M-R
1760596586.317581 cmd_parse_build_commands 0:3 0:0: send
1760596586.317582 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317582 cmd_parse_build_commands 0:3 0:2: top-line
1760596586.317583 cmd_parse_build_commands 0:0: send
1760596586.317584 cmd_parse_build_commands 0:1: -X
1760596586.317585 cmd_parse_build_commands 0:2: top-line
1760596586.317587 args_parse_flags: next -X
1760596586.317587 args_parse_flags: -X
1760596586.317588 args_parse_flags: next top-line
1760596586.317589 args_parse: flags end at 2 of 3
1760596586.317590 args_parse: 2 = top-line (type STRING)
1760596586.317591 cmd_parse_build_commands: send-keys -X top-line
1760596586.317592 args_parse_flags: next -Tcopy-mode
1760596586.317593 args_parse_flag_argument: -T = copy-mode
1760596586.317593 args_parse_flags: next M-R
1760596586.317594 args_parse: flags end at 2 of 4
1760596586.317595 args_parse: 2 = M-R (type STRING)
1760596586.317596 args_parse: 3 = send-keys -X top-line (type COMMANDS)
1760596586.317598 cmd_parse_build_commands: bind-key -T copy-mode M-R { send-keys -X top-line }
1760596586.317599 cmdq_get_command: [bind-key/0x55c47ef12650] group 1856
1760596586.317599 cmdq_append <global>: [bind-key/0x55c47ef12650]
1760596586.317600 yylex_token: end at WS
1760596586.317601 yylex_token: bind
1760596586.317602 yylex_token: end at WS
1760596586.317602 yylex_token: -Tcopy-mode
1760596586.317603 yylex_token: end at WS
1760596586.317604 yylex_token: M-b
1760596586.317605 yylex_token: end at WS
1760596586.317605 yylex_token: send
1760596586.317606 yylex_token: end at WS
1760596586.317607 yylex_token: -X
1760596586.317608 yylex_token: end at WS
1760596586.317608 yylex_token: previous-word
1760596586.317609 cmd_parse_build_commands 0:0: bind
1760596586.317610 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317611 cmd_parse_build_commands 0:2: M-b
1760596586.317612 cmd_parse_build_commands 0:3 0:0: send
1760596586.317613 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317613 cmd_parse_build_commands 0:3 0:2: previous-word
1760596586.317614 cmd_parse_build_commands 0:0: send
1760596586.317615 cmd_parse_build_commands 0:1: -X
1760596586.317616 cmd_parse_build_commands 0:2: previous-word
1760596586.317617 args_parse_flags: next -X
1760596586.317618 args_parse_flags: -X
1760596586.317619 args_parse_flags: next previous-word
1760596586.317620 args_parse: flags end at 2 of 3
1760596586.317620 args_parse: 2 = previous-word (type STRING)
1760596586.317622 cmd_parse_build_commands: send-keys -X previous-word
1760596586.317622 args_parse_flags: next -Tcopy-mode
1760596586.317624 args_parse_flag_argument: -T = copy-mode
1760596586.317624 args_parse_flags: next M-b
1760596586.317625 args_parse: flags end at 2 of 4
1760596586.317626 args_parse: 2 = M-b (type STRING)
1760596586.317627 args_parse: 3 = send-keys -X previous-word (type COMMANDS)
1760596586.317629 cmd_parse_build_commands: bind-key -T copy-mode M-b { send-keys -X previous-word }
1760596586.317630 cmdq_get_command: [bind-key/0x55c47ef13340] group 1864
1760596586.317630 cmdq_append <global>: [bind-key/0x55c47ef13340]
1760596586.317631 yylex_token: end at WS
1760596586.317632 yylex_token: bind
1760596586.317633 yylex_token: end at WS
1760596586.317633 yylex_token: -Tcopy-mode
1760596586.317634 yylex_token: end at WS
1760596586.317635 yylex_token: C-M-b
1760596586.317636 yylex_token: end at WS
1760596586.317636 yylex_token: send
1760596586.317637 yylex_token: end at WS
1760596586.317638 yylex_token: -X
1760596586.317639 yylex_token: end at WS
1760596586.317640 yylex_token: previous-matching-bracket
1760596586.317642 cmd_parse_build_commands 0:0: bind
1760596586.317642 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317643 cmd_parse_build_commands 0:2: C-M-b
1760596586.317644 cmd_parse_build_commands 0:3 0:0: send
1760596586.317645 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317646 cmd_parse_build_commands 0:3 0:2: previous-matching-bracket
1760596586.317647 cmd_parse_build_commands 0:0: send
1760596586.317648 cmd_parse_build_commands 0:1: -X
1760596586.317648 cmd_parse_build_commands 0:2: previous-matching-bracket
1760596586.317650 args_parse_flags: next -X
1760596586.317651 args_parse_flags: -X
1760596586.317651 args_parse_flags: next previous-matching-bracket
1760596586.317652 args_parse: flags end at 2 of 3
1760596586.317653 args_parse: 2 = previous-matching-bracket (type STRING)
1760596586.317654 cmd_parse_build_commands: send-keys -X previous-matching-bracket
1760596586.317655 args_parse_flags: next -Tcopy-mode
1760596586.317656 args_parse_flag_argument: -T = copy-mode
1760596586.317657 args_parse_flags: next C-M-b
1760596586.317657 args_parse: flags end at 2 of 4
1760596586.317658 args_parse: 2 = C-M-b (type STRING)
1760596586.317660 args_parse: 3 = send-keys -X previous-matching-bracket (type COMMANDS)
1760596586.317662 cmd_parse_build_commands: bind-key -T copy-mode C-M-b { send-keys -X previous-matching-bracket }
1760596586.317663 cmdq_get_command: [bind-key/0x55c47ef13fd0] group 1872
1760596586.317664 cmdq_append <global>: [bind-key/0x55c47ef13fd0]
1760596586.317665 yylex_token: end at WS
1760596586.317665 yylex_token: bind
1760596586.317666 yylex_token: end at WS
1760596586.317667 yylex_token: -Tcopy-mode
1760596586.317668 yylex_token: end at WS
1760596586.317668 yylex_token: M-f
1760596586.317669 yylex_token: end at WS
1760596586.317670 yylex_token: send
1760596586.317671 yylex_token: end at WS
1760596586.317671 yylex_token: -X
1760596586.317672 yylex_token: end at WS
1760596586.317673 yylex_token: next-word-end
1760596586.317674 cmd_parse_build_commands 0:0: bind
1760596586.317675 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317675 cmd_parse_build_commands 0:2: M-f
1760596586.317676 cmd_parse_build_commands 0:3 0:0: send
1760596586.317677 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317678 cmd_parse_build_commands 0:3 0:2: next-word-end
1760596586.317679 cmd_parse_build_commands 0:0: send
1760596586.317680 cmd_parse_build_commands 0:1: -X
1760596586.317680 cmd_parse_build_commands 0:2: next-word-end
1760596586.317682 args_parse_flags: next -X
1760596586.317682 args_parse_flags: -X
1760596586.317683 args_parse_flags: next next-word-end
1760596586.317684 args_parse: flags end at 2 of 3
1760596586.317685 args_parse: 2 = next-word-end (type STRING)
1760596586.317686 cmd_parse_build_commands: send-keys -X next-word-end
1760596586.317687 args_parse_flags: next -Tcopy-mode
1760596586.317688 args_parse_flag_argument: -T = copy-mode
1760596586.317688 args_parse_flags: next M-f
1760596586.317689 args_parse: flags end at 2 of 4
1760596586.317690 args_parse: 2 = M-f (type STRING)
1760596586.317691 args_parse: 3 = send-keys -X next-word-end (type COMMANDS)
1760596586.317693 cmd_parse_build_commands: bind-key -T copy-mode M-f { send-keys -X next-word-end }
1760596586.317694 cmdq_get_command: [bind-key/0x55c47ef14cc0] group 1880
1760596586.317694 cmdq_append <global>: [bind-key/0x55c47ef14cc0]
1760596586.317695 yylex_token: end at WS
1760596586.317696 yylex_token: bind
1760596586.317697 yylex_token: end at WS
1760596586.317697 yylex_token: -Tcopy-mode
1760596586.317698 yylex_token: end at WS
1760596586.317699 yylex_token: C-M-f
1760596586.317700 yylex_token: end at WS
1760596586.317700 yylex_token: send
1760596586.317701 yylex_token: end at WS
1760596586.317702 yylex_token: -X
1760596586.317703 yylex_token: end at WS
1760596586.317703 yylex_token: next-matching-bracket
1760596586.317704 cmd_parse_build_commands 0:0: bind
1760596586.317705 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317707 cmd_parse_build_commands 0:2: C-M-f
1760596586.317708 cmd_parse_build_commands 0:3 0:0: send
1760596586.317709 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317710 cmd_parse_build_commands 0:3 0:2: next-matching-bracket
1760596586.317711 cmd_parse_build_commands 0:0: send
1760596586.317712 cmd_parse_build_commands 0:1: -X
1760596586.317713 cmd_parse_build_commands 0:2: next-matching-bracket
1760596586.317714 args_parse_flags: next -X
1760596586.317715 args_parse_flags: -X
1760596586.317716 args_parse_flags: next next-matching-bracket
1760596586.317716 args_parse: flags end at 2 of 3
1760596586.317717 args_parse: 2 = next-matching-bracket (type STRING)
1760596586.317719 cmd_parse_build_commands: send-keys -X next-matching-bracket
1760596586.317719 args_parse_flags: next -Tcopy-mode
1760596586.317720 args_parse_flag_argument: -T = copy-mode
1760596586.317721 args_parse_flags: next C-M-f
1760596586.317722 args_parse: flags end at 2 of 4
1760596586.317722 args_parse: 2 = C-M-f (type STRING)
1760596586.317724 args_parse: 3 = send-keys -X next-matching-bracket (type COMMANDS)
1760596586.317725 cmd_parse_build_commands: bind-key -T copy-mode C-M-f { send-keys -X next-matching-bracket }
1760596586.317726 cmdq_get_command: [bind-key/0x55c47ef159b0] group 1888
1760596586.317727 cmdq_append <global>: [bind-key/0x55c47ef159b0]
1760596586.317728 yylex_token: end at WS
1760596586.317728 yylex_token: bind
1760596586.317729 yylex_token: end at WS
1760596586.317730 yylex_token: -Tcopy-mode
1760596586.317731 yylex_token: end at WS
1760596586.317731 yylex_token: M-m
1760596586.317732 yylex_token: end at WS
1760596586.317733 yylex_token: send
1760596586.317734 yylex_token: end at WS
1760596586.317734 yylex_token: -X
1760596586.317735 yylex_token: end at WS
1760596586.317736 yylex_token: back-to-indentation
1760596586.317737 cmd_parse_build_commands 0:0: bind
1760596586.317738 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317739 cmd_parse_build_commands 0:2: M-m
1760596586.317739 cmd_parse_build_commands 0:3 0:0: send
1760596586.317740 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317741 cmd_parse_build_commands 0:3 0:2: back-to-indentation
1760596586.317742 cmd_parse_build_commands 0:0: send
1760596586.317743 cmd_parse_build_commands 0:1: -X
1760596586.317744 cmd_parse_build_commands 0:2: back-to-indentation
1760596586.317745 args_parse_flags: next -X
1760596586.317746 args_parse_flags: -X
1760596586.317747 args_parse_flags: next back-to-indentation
1760596586.317748 args_parse: flags end at 2 of 3
1760596586.317748 args_parse: 2 = back-to-indentation (type STRING)
1760596586.317750 cmd_parse_build_commands: send-keys -X back-to-indentation
1760596586.317750 args_parse_flags: next -Tcopy-mode
1760596586.317751 args_parse_flag_argument: -T = copy-mode
1760596586.317752 args_parse_flags: next M-m
1760596586.317753 args_parse: flags end at 2 of 4
1760596586.317754 args_parse: 2 = M-m (type STRING)
1760596586.317755 args_parse: 3 = send-keys -X back-to-indentation (type COMMANDS)
1760596586.317756 cmd_parse_build_commands: bind-key -T copy-mode M-m { send-keys -X back-to-indentation }
1760596586.317757 cmdq_get_command: [bind-key/0x55c47ef16670] group 1896
1760596586.317758 cmdq_append <global>: [bind-key/0x55c47ef16670]
1760596586.317759 yylex_token: end at WS
1760596586.317760 yylex_token: bind
1760596586.317761 yylex_token: end at WS
1760596586.317761 yylex_token: -Tcopy-mode
1760596586.317762 yylex_token: end at WS
1760596586.317763 yylex_token: M-r
1760596586.317764 yylex_token: end at WS
1760596586.317764 yylex_token: send
1760596586.317765 yylex_token: end at WS
1760596586.317766 yylex_token: -X
1760596586.317766 yylex_token: end at WS
1760596586.317767 yylex_token: middle-line
1760596586.317768 cmd_parse_build_commands 0:0: bind
1760596586.317769 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317770 cmd_parse_build_commands 0:2: M-r
1760596586.317771 cmd_parse_build_commands 0:3 0:0: send
1760596586.317771 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317772 cmd_parse_build_commands 0:3 0:2: middle-line
1760596586.317773 cmd_parse_build_commands 0:0: send
1760596586.317775 cmd_parse_build_commands 0:1: -X
1760596586.317776 cmd_parse_build_commands 0:2: middle-line
1760596586.317777 args_parse_flags: next -X
1760596586.317778 args_parse_flags: -X
1760596586.317778 args_parse_flags: next middle-line
1760596586.317779 args_parse: flags end at 2 of 3
1760596586.317780 args_parse: 2 = middle-line (type STRING)
1760596586.317782 cmd_parse_build_commands: send-keys -X middle-line
1760596586.317782 args_parse_flags: next -Tcopy-mode
1760596586.317783 args_parse_flag_argument: -T = copy-mode
1760596586.317784 args_parse_flags: next M-r
1760596586.317785 args_parse: flags end at 2 of 4
1760596586.317785 args_parse: 2 = M-r (type STRING)
1760596586.317787 args_parse: 3 = send-keys -X middle-line (type COMMANDS)
1760596586.317788 cmd_parse_build_commands: bind-key -T copy-mode M-r { send-keys -X middle-line }
1760596586.317789 cmdq_get_command: [bind-key/0x55c47ef173c0] group 1904
1760596586.317790 cmdq_append <global>: [bind-key/0x55c47ef173c0]
1760596586.317791 yylex_token: end at WS
1760596586.317791 yylex_token: bind
1760596586.317792 yylex_token: end at WS
1760596586.317793 yylex_token: -Tcopy-mode
1760596586.317794 yylex_token: end at WS
1760596586.317794 yylex_token: M-v
1760596586.317795 yylex_token: end at WS
1760596586.317796 yylex_token: send
1760596586.317797 yylex_token: end at WS
1760596586.317797 yylex_token: -X
1760596586.317798 yylex_token: end at WS
1760596586.317799 yylex_token: page-up
1760596586.317800 cmd_parse_build_commands 0:0: bind
1760596586.317800 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317801 cmd_parse_build_commands 0:2: M-v
1760596586.317802 cmd_parse_build_commands 0:3 0:0: send
1760596586.317803 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317804 cmd_parse_build_commands 0:3 0:2: page-up
1760596586.317805 cmd_parse_build_commands 0:0: send
1760596586.317805 cmd_parse_build_commands 0:1: -X
1760596586.317806 cmd_parse_build_commands 0:2: page-up
1760596586.317807 args_parse_flags: next -X
1760596586.317808 args_parse_flags: -X
1760596586.317809 args_parse_flags: next page-up
1760596586.317810 args_parse: flags end at 2 of 3
1760596586.317810 args_parse: 2 = page-up (type STRING)
1760596586.317812 cmd_parse_build_commands: send-keys -X page-up
1760596586.317812 args_parse_flags: next -Tcopy-mode
1760596586.317813 args_parse_flag_argument: -T = copy-mode
1760596586.317814 args_parse_flags: next M-v
1760596586.317815 args_parse: flags end at 2 of 4
1760596586.317815 args_parse: 2 = M-v (type STRING)
1760596586.317817 args_parse: 3 = send-keys -X page-up (type COMMANDS)
1760596586.317819 cmd_parse_build_commands: bind-key -T copy-mode M-v { send-keys -X page-up }
1760596586.317820 cmdq_get_command: [bind-key/0x55c47ef180c0] group 1912
1760596586.317821 cmdq_append <global>: [bind-key/0x55c47ef180c0]
1760596586.317821 yylex_token: end at WS
1760596586.317822 yylex_token: bind
1760596586.317823 yylex_token: end at WS
1760596586.317824 yylex_token: -Tcopy-mode
1760596586.317824 yylex_token: end at WS
1760596586.317825 yylex_token: M-w
1760596586.317826 yylex_token: end at WS
1760596586.317826 yylex_token: send
1760596586.317827 yylex_token: end at WS
1760596586.317828 yylex_token: -X
1760596586.317829 yylex_token: end at WS
1760596586.317829 yylex_token: copy-pipe-and-cancel
1760596586.317830 cmd_parse_build_commands 0:0: bind
1760596586.317831 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317832 cmd_parse_build_commands 0:2: M-w
1760596586.317833 cmd_parse_build_commands 0:3 0:0: send
1760596586.317834 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317834 cmd_parse_build_commands 0:3 0:2: copy-pipe-and-cancel
1760596586.317835 cmd_parse_build_commands 0:0: send
1760596586.317836 cmd_parse_build_commands 0:1: -X
1760596586.317837 cmd_parse_build_commands 0:2: copy-pipe-and-cancel
1760596586.317839 args_parse_flags: next -X
1760596586.317839 args_parse_flags: -X
1760596586.317840 args_parse_flags: next copy-pipe-and-cancel
1760596586.317841 args_parse: flags end at 2 of 3
1760596586.317842 args_parse: 2 = copy-pipe-and-cancel (type STRING)
1760596586.317844 cmd_parse_build_commands: send-keys -X copy-pipe-and-cancel
1760596586.317845 args_parse_flags: next -Tcopy-mode
1760596586.317845 args_parse_flag_argument: -T = copy-mode
1760596586.317846 args_parse_flags: next M-w
1760596586.317847 args_parse: flags end at 2 of 4
1760596586.317848 args_parse: 2 = M-w (type STRING)
1760596586.317849 args_parse: 3 = send-keys -X copy-pipe-and-cancel (type COMMANDS)
1760596586.317851 cmd_parse_build_commands: bind-key -T copy-mode M-w { send-keys -X copy-pipe-and-cancel }
1760596586.317852 cmdq_get_command: [bind-key/0x55c47ef18d80] group 1920
1760596586.317852 cmdq_append <global>: [bind-key/0x55c47ef18d80]
1760596586.317853 yylex_token: end at WS
1760596586.317854 yylex_token: bind
1760596586.317855 yylex_token: end at WS
1760596586.317855 yylex_token: -Tcopy-mode
1760596586.317856 yylex_token: end at WS
1760596586.317857 yylex_token: M-x
1760596586.317858 yylex_token: end at WS
1760596586.317858 yylex_token: send
1760596586.317859 yylex_token: end at WS
1760596586.317860 yylex_token: -X
1760596586.317860 yylex_token: end at WS
1760596586.317861 yylex_token: jump-to-mark
1760596586.317862 cmd_parse_build_commands 0:0: bind
1760596586.317863 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317864 cmd_parse_build_commands 0:2: M-x
1760596586.317865 cmd_parse_build_commands 0:3 0:0: send
1760596586.317866 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317867 cmd_parse_build_commands 0:3 0:2: jump-to-mark
1760596586.317868 cmd_parse_build_commands 0:0: send
1760596586.317868 cmd_parse_build_commands 0:1: -X
1760596586.317869 cmd_parse_build_commands 0:2: jump-to-mark
1760596586.317870 args_parse_flags: next -X
1760596586.317871 args_parse_flags: -X
1760596586.317872 args_parse_flags: next jump-to-mark
1760596586.317873 args_parse: flags end at 2 of 3
1760596586.317874 args_parse: 2 = jump-to-mark (type STRING)
1760596586.317875 cmd_parse_build_commands: send-keys -X jump-to-mark
1760596586.317875 args_parse_flags: next -Tcopy-mode
1760596586.317876 args_parse_flag_argument: -T = copy-mode
1760596586.317877 args_parse_flags: next M-x
1760596586.317878 args_parse: flags end at 2 of 4
1760596586.317878 args_parse: 2 = M-x (type STRING)
1760596586.317880 args_parse: 3 = send-keys -X jump-to-mark (type COMMANDS)
1760596586.317881 cmd_parse_build_commands: bind-key -T copy-mode M-x { send-keys -X jump-to-mark }
1760596586.317882 cmdq_get_command: [bind-key/0x55c47ef19a70] group 1928
1760596586.317883 cmdq_append <global>: [bind-key/0x55c47ef19a70]
1760596586.317884 yylex_token: end at WS
1760596586.317884 yylex_token: bind
1760596586.317885 yylex_token: end at WS
1760596586.317886 yylex_token: -Tcopy-mode
1760596586.317887 yylex_token: end at WS
1760596586.317887 yylex_token: M-{
1760596586.317888 yylex_token: end at WS
1760596586.317889 yylex_token: send
1760596586.317890 yylex_token: end at WS
1760596586.317890 yylex_token: -X
1760596586.317891 yylex_token: end at WS
1760596586.317892 yylex_token: previous-paragraph
1760596586.317893 cmd_parse_build_commands 0:0: bind
1760596586.317894 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317894 cmd_parse_build_commands 0:2: M-{
1760596586.317895 cmd_parse_build_commands 0:3 0:0: send
1760596586.317896 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317897 cmd_parse_build_commands 0:3 0:2: previous-paragraph
1760596586.317901 cmd_parse_build_commands 0:0: send
1760596586.317902 cmd_parse_build_commands 0:1: -X
1760596586.317903 cmd_parse_build_commands 0:2: previous-paragraph
1760596586.317904 args_parse_flags: next -X
1760596586.317905 args_parse_flags: -X
1760596586.317906 args_parse_flags: next previous-paragraph
1760596586.317907 args_parse: flags end at 2 of 3
1760596586.317907 args_parse: 2 = previous-paragraph (type STRING)
1760596586.317909 cmd_parse_build_commands: send-keys -X previous-paragraph
1760596586.317909 args_parse_flags: next -Tcopy-mode
1760596586.317910 args_parse_flag_argument: -T = copy-mode
1760596586.317911 args_parse_flags: next M-{
1760596586.317912 args_parse: flags end at 2 of 4
1760596586.317913 args_parse: 2 = M-{ (type STRING)
1760596586.317915 args_parse: 3 = send-keys -X previous-paragraph (type COMMANDS)
1760596586.317916 cmd_parse_build_commands: bind-key -T copy-mode "M-{" { send-keys -X previous-paragraph }
1760596586.317917 cmdq_get_command: [bind-key/0x55c47ef1a720] group 1936
1760596586.317918 cmdq_append <global>: [bind-key/0x55c47ef1a720]
1760596586.317919 yylex_token: end at WS
1760596586.317920 yylex_token: bind
1760596586.317920 yylex_token: end at WS
1760596586.317921 yylex_token: -Tcopy-mode
1760596586.317922 yylex_token: end at WS
1760596586.317923 yylex_token: M-}
1760596586.317923 yylex_token: end at WS
1760596586.317924 yylex_token: send
1760596586.317925 yylex_token: end at WS
1760596586.317925 yylex_token: -X
1760596586.317926 yylex_token: end at WS
1760596586.317927 yylex_token: next-paragraph
1760596586.317928 cmd_parse_build_commands 0:0: bind
1760596586.317929 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317930 cmd_parse_build_commands 0:2: M-}
1760596586.317930 cmd_parse_build_commands 0:3 0:0: send
1760596586.317931 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317932 cmd_parse_build_commands 0:3 0:2: next-paragraph
1760596586.317933 cmd_parse_build_commands 0:0: send
1760596586.317934 cmd_parse_build_commands 0:1: -X
1760596586.317934 cmd_parse_build_commands 0:2: next-paragraph
1760596586.317936 args_parse_flags: next -X
1760596586.317937 args_parse_flags: -X
1760596586.317937 args_parse_flags: next next-paragraph
1760596586.317938 args_parse: flags end at 2 of 3
1760596586.317939 args_parse: 2 = next-paragraph (type STRING)
1760596586.317941 cmd_parse_build_commands: send-keys -X next-paragraph
1760596586.317941 args_parse_flags: next -Tcopy-mode
1760596586.317942 args_parse_flag_argument: -T = copy-mode
1760596586.317943 args_parse_flags: next M-}
1760596586.317944 args_parse: flags end at 2 of 4
1760596586.317944 args_parse: 2 = M-} (type STRING)
1760596586.317945 args_parse: 3 = send-keys -X next-paragraph (type COMMANDS)
1760596586.317947 cmd_parse_build_commands: bind-key -T copy-mode "M-}" { send-keys -X next-paragraph }
1760596586.317948 cmdq_get_command: [bind-key/0x55c47ef1b410] group 1944
1760596586.317949 cmdq_append <global>: [bind-key/0x55c47ef1b410]
1760596586.317950 yylex_token: end at WS
1760596586.317950 yylex_token: bind
1760596586.317951 yylex_token: end at WS
1760596586.317952 yylex_token: -Tcopy-mode
1760596586.317953 yylex_token: end at WS
1760596586.317953 yylex_token: M-Up
1760596586.317954 yylex_token: end at WS
1760596586.317955 yylex_token: send
1760596586.317956 yylex_token: end at WS
1760596586.317956 yylex_token: -X
1760596586.317957 yylex_token: end at WS
1760596586.317958 yylex_token: halfpage-up
1760596586.317959 cmd_parse_build_commands 0:0: bind
1760596586.317960 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317960 cmd_parse_build_commands 0:2: M-Up
1760596586.317961 cmd_parse_build_commands 0:3 0:0: send
1760596586.317962 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317963 cmd_parse_build_commands 0:3 0:2: halfpage-up
1760596586.317964 cmd_parse_build_commands 0:0: send
1760596586.317965 cmd_parse_build_commands 0:1: -X
1760596586.317965 cmd_parse_build_commands 0:2: halfpage-up
1760596586.317967 args_parse_flags: next -X
1760596586.317967 args_parse_flags: -X
1760596586.317968 args_parse_flags: next halfpage-up
1760596586.317969 args_parse: flags end at 2 of 3
1760596586.317970 args_parse: 2 = halfpage-up (type STRING)
1760596586.317971 cmd_parse_build_commands: send-keys -X halfpage-up
1760596586.317972 args_parse_flags: next -Tcopy-mode
1760596586.317972 args_parse_flag_argument: -T = copy-mode
1760596586.317973 args_parse_flags: next M-Up
1760596586.317974 args_parse: flags end at 2 of 4
1760596586.317975 args_parse: 2 = M-Up (type STRING)
1760596586.317976 args_parse: 3 = send-keys -X halfpage-up (type COMMANDS)
1760596586.317978 cmd_parse_build_commands: bind-key -T copy-mode M-Up { send-keys -X halfpage-up }
1760596586.317979 cmdq_get_command: [bind-key/0x55c47ef1c180] group 1952
1760596586.317980 cmdq_append <global>: [bind-key/0x55c47ef1c180]
1760596586.317981 yylex_token: end at WS
1760596586.317982 yylex_token: bind
1760596586.317983 yylex_token: end at WS
1760596586.317984 yylex_token: -Tcopy-mode
1760596586.317984 yylex_token: end at WS
1760596586.317985 yylex_token: M-Down
1760596586.317986 yylex_token: end at WS
1760596586.317986 yylex_token: send
1760596586.317987 yylex_token: end at WS
1760596586.317988 yylex_token: -X
1760596586.317989 yylex_token: end at WS
1760596586.317990 yylex_token: halfpage-down
1760596586.317990 cmd_parse_build_commands 0:0: bind
1760596586.317991 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596586.317992 cmd_parse_build_commands 0:2: M-Down
1760596586.317993 cmd_parse_build_commands 0:3 0:0: send
1760596586.317994 cmd_parse_build_commands 0:3 0:1: -X
1760596586.317995 cmd_parse_build_commands 0:3 0:2: halfpage-down
1760596586.317995 cmd_parse_build_commands 0:0: send
1760596586.317996 cmd_parse_build_commands 0:1: -X
1760596586.317997 cmd_parse_build_commands 0:2: halfpage-down
1760596586.317998 args_parse_flags: next -X
1760596586.317999 args_parse_flags: -X
1760596586.318000 args_parse_flags: next halfpage-down
1760596586.318000 args_parse: flags end at 2 of 3
1760596586.318001 args_parse: 2 = halfpage-down (type STRING)
1760596586.318002 cmd_parse_build_commands: send-keys -X halfpage-down
1760596586.318003 args_parse_flags: next -Tcopy-mode
1760596586.318004 args_parse_flag_argument: -T = copy-mode
1760596586.318005 args_parse_flags: next M-Down
1760596586.318005 args_parse: flags end at 2 of 4
1760596586.318006 args_parse: 2 = M-Down (type STRING)
1760596586.318007 args_parse: 3 = send-keys -X halfpage-down (type COMMANDS)
1760596586.318009 cmd_parse_build_commands: bind-key -T copy-mode M-Down { send-keys -X halfpage-down }
1760596586.318011 cmdq_get_command: [bind-key/0x55c47ef1ce90] group 1960
1760596586.318011 cmdq_append <global>: [bind-key/0x55c47ef1ce90]
1760596586.318012 yylex_token: end at WS
1760596586.318013 yylex_token: bind
1760596586.318014 yylex_token: end at WS
1760596586.318014 yylex_token: -Tcopy-mode
1760596586.318015 yylex_token: end at WS
1760596586.318016 yylex_token: C-Up
1760596586.318017 yylex_token: end at WS
1760596586.318017 yylex_token: send
