1760510186.352255 server started (412975): version next-3.7, socket /tmp/smux-1000/default, protocol 8
1760510186.352271 on Linux 6.16.7-arch1-1 #1 SMP PREEMPT_DYNAMIC Thu, 11 Sep 2025 17:42:36 +0000
1760510186.352278 using libevent 2.1.12-stable poll
1760510186.352279 using ncurses 6.5 20240427
1760510186.362518 args_parse_flags: next -X
1760510186.362519 args_parse_flags: -X
1760510186.362520 args_parse_flags: next previous-paragraph
1760510186.362520 args_parse: flags end at 2 of 3
1760510186.362521 args_parse: 2 = previous-paragraph (type STRING)
1760510186.362523 cmd_parse_build_commands: send-keys -X previous-paragraph
1760510186.362524 args_parse_flags: next -Tcopy-mode
1760510186.362525 args_parse_flag_argument: -T = copy-mode
1760510186.362526 args_parse_flags: next M-{
1760510186.362527 args_parse: flags end at 2 of 4
1760510186.362527 args_parse: 2 = M-{ (type STRING)
1760510186.362529 args_parse: 3 = send-keys -X previous-paragraph (type COMMANDS)
1760510186.362530 cmd_parse_build_commands: bind-key -T copy-mode "M-{" { send-keys -X previous-paragraph }
1760510186.362532 cmdq_get_command: [bind-key/0x55da559d8f40] group 1936
1760510186.362533 cmdq_append <global>: [bind-key/0x55da559d8f40]
1760510186.362534 yylex_token: end at WS
1760510186.362534 yylex_token: bind
1760510186.362535 yylex_token: end at WS
1760510186.362536 yylex_token: -Tcopy-mode
1760510186.362537 yylex_token: end at WS
1760510186.362537 yylex_token: M-}
1760510186.362538 yylex_token: end at WS
1760510186.362539 yylex_token: send
1760510186.362540 yylex_token: end at WS
1760510186.362540 yylex_token: -X
1760510186.362541 yylex_token: end at WS
1760510186.362542 yylex_token: next-paragraph
1760510186.362543 cmd_parse_build_commands 0:0: bind
1760510186.362544 cmd_parse_build_commands 0:1: -Tcopy-mode
1760510186.362544 cmd_parse_build_commands 0:2: M-}
1760510186.362545 cmd_parse_build_commands 0:3 0:0: send
1760510186.362546 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362547 cmd_parse_build_commands 0:3 0:2: next-paragraph
1760510186.362548 cmd_parse_build_commands 0:0: send
1760510186.362549 cmd_parse_build_commands 0:1: -X
1760510186.362549 cmd_parse_build_commands 0:2: next-paragraph
1760510186.362551 args_parse_flags: next -X
1760510186.362551 args_parse_flags: -X
1760510186.362552 args_parse_flags: next next-paragraph
1760510186.362553 args_parse: flags end at 2 of 3
1760510186.362554 args_parse: 2 = next-paragraph (type STRING)
1760510186.362555 cmd_parse_build_commands: send-keys -X next-paragraph
1760510186.362556 args_parse_flags: next -Tcopy-mode
1760510186.362557 args_parse_flag_argument: -T = copy-mode
1760510186.362557 args_parse_flags: next M-}
1760510186.362558 args_parse: flags end at 2 of 4
1760510186.362559 args_parse: 2 = M-} (type STRING)
1760510186.362560 args_parse: 3 = send-keys -X next-paragraph (type COMMANDS)
1760510186.362562 cmd_parse_build_commands: bind-key -T copy-mode "M-}" { send-keys -X next-paragraph }
1760510186.362563 cmdq_get_command: [bind-key/0x55da559d9c30] group 1944
1760510186.362563 cmdq_append <global>: [bind-key/0x55da559d9c30]
1760510186.362564 yylex_token: end at WS
1760510186.362565 yylex_token: bind
1760510186.362566 yylex_token: end at WS
1760510186.362566 yylex_token: -Tcopy-mode
1760510186.362567 yylex_token: end at WS
1760510186.362568 yylex_token: M-Up
1760510186.362569 yylex_token: end at WS
1760510186.362569 yylex_token: send
1760510186.362570 yylex_token: end at WS
1760510186.362571 yylex_token: -X
1760510186.362572 yylex_token: end at WS
1760510186.362573 yylex_token: halfpage-up
1760510186.362573 cmd_parse_build_commands 0:0: bind
1760510186.362574 cmd_parse_build_commands 0:1: -Tcopy-mode
1760510186.362575 cmd_parse_build_commands 0:2: M-Up
1760510186.362576 cmd_parse_build_commands 0:3 0:0: send
1760510186.362577 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362578 cmd_parse_build_commands 0:3 0:2: halfpage-up
1760510186.362579 cmd_parse_build_commands 0:0: send
1760510186.362580 cmd_parse_build_commands 0:1: -X
1760510186.362581 cmd_parse_build_commands 0:2: halfpage-up
1760510186.362582 args_parse_flags: next -X
1760510186.362583 args_parse_flags: -X
1760510186.362583 args_parse_flags: next halfpage-up
1760510186.362584 args_parse: flags end at 2 of 3
1760510186.362585 args_parse: 2 = halfpage-up (type STRING)
1760510186.362586 cmd_parse_build_commands: send-keys -X halfpage-up
1760510186.362587 args_parse_flags: next -Tcopy-mode
1760510186.362588 args_parse_flag_argument: -T = copy-mode
1760510186.362588 args_parse_flags: next M-Up
1760510186.362589 args_parse: flags end at 2 of 4
1760510186.362590 args_parse: 2 = M-Up (type STRING)
1760510186.362591 args_parse: 3 = send-keys -X halfpage-up (type COMMANDS)
1760510186.362593 cmd_parse_build_commands: bind-key -T copy-mode M-Up { send-keys -X halfpage-up }
1760510186.362595 cmdq_get_command: [bind-key/0x55da559da9a0] group 1952
1760510186.362596 cmdq_append <global>: [bind-key/0x55da559da9a0]
1760510186.362596 yylex_token: end at WS
1760510186.362597 yylex_token: bind
1760510186.362598 yylex_token: end at WS
1760510186.362599 yylex_token: -Tcopy-mode
1760510186.362599 yylex_token: end at WS
1760510186.362600 yylex_token: M-Down
1760510186.362601 yylex_token: end at WS
1760510186.362602 yylex_token: send
1760510186.362602 yylex_token: end at WS
1760510186.362603 yylex_token: -X
1760510186.362604 yylex_token: end at WS
1760510186.362605 yylex_token: halfpage-down
1760510186.362606 cmd_parse_build_commands 0:0: bind
1760510186.362606 cmd_parse_build_commands 0:1: -Tcopy-mode
1760510186.362607 cmd_parse_build_commands 0:2: M-Down
1760510186.362608 cmd_parse_build_commands 0:3 0:0: send
1760510186.362609 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362610 cmd_parse_build_commands 0:3 0:2: halfpage-down
1760510186.362611 cmd_parse_build_commands 0:0: send
1760510186.362611 cmd_parse_build_commands 0:1: -X
1760510186.362618 cmd_parse_build_commands 0:2: halfpage-down
1760510186.362619 args_parse_flags: next -X
1760510186.362620 args_parse_flags: -X
1760510186.362621 args_parse_flags: next halfpage-down
1760510186.362622 args_parse: flags end at 2 of 3
1760510186.362622 args_parse: 2 = halfpage-down (type STRING)
1760510186.362624 cmd_parse_build_commands: send-keys -X halfpage-down
1760510186.362624 args_parse_flags: next -Tcopy-mode
1760510186.362625 args_parse_flag_argument: -T = copy-mode
1760510186.362626 args_parse_flags: next M-Down
1760510186.362627 args_parse: flags end at 2 of 4
1760510186.362628 args_parse: 2 = M-Down (type STRING)
1760510186.362629 args_parse: 3 = send-keys -X halfpage-down (type COMMANDS)
1760510186.362631 cmd_parse_build_commands: bind-key -T copy-mode M-Down { send-keys -X halfpage-down }
1760510186.362632 cmdq_get_command: [bind-key/0x55da559d1640] group 1960
1760510186.362633 cmdq_append <global>: [bind-key/0x55da559d1640]
1760510186.362633 yylex_token: end at WS
1760510186.362634 yylex_token: bind
1760510186.362635 yylex_token: end at WS
1760510186.362636 yylex_token: -Tcopy-mode
1760510186.362636 yylex_token: end at WS
1760510186.362637 yylex_token: C-Up
1760510186.362638 yylex_token: end at WS
1760510186.362638 yylex_token: send
1760510186.362639 yylex_token: end at WS
1760510186.362640 yylex_token: -X
1760510186.362641 yylex_token: end at WS
1760510186.362642 yylex_token: scroll-up
1760510186.362642 cmd_parse_build_commands 0:0: bind
1760510186.362643 cmd_parse_build_commands 0:1: -Tcopy-mode
1760510186.362644 cmd_parse_build_commands 0:2: C-Up
1760510186.362645 cmd_parse_build_commands 0:3 0:0: send
1760510186.362646 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362647 cmd_parse_build_commands 0:3 0:2: scroll-up
1760510186.362648 cmd_parse_build_commands 0:0: send
1760510186.362648 cmd_parse_build_commands 0:1: -X
1760510186.362649 cmd_parse_build_commands 0:2: scroll-up
1760510186.362650 args_parse_flags: next -X
1760510186.362651 args_parse_flags: -X
1760510186.362652 args_parse_flags: next scroll-up
1760510186.362653 args_parse: flags end at 2 of 3
1760510186.362653 args_parse: 2 = scroll-up (type STRING)
1760510186.362655 cmd_parse_build_commands: send-keys -X scroll-up
1760510186.362655 args_parse_flags: next -Tcopy-mode
1760510186.362656 args_parse_flag_argument: -T = copy-mode
1760510186.362657 args_parse_flags: next C-Up
1760510186.362658 args_parse: flags end at 2 of 4
1760510186.362659 args_parse: 2 = C-Up (type STRING)
1760510186.362660 args_parse: 3 = send-keys -X scroll-up (type COMMANDS)
1760510186.362662 cmd_parse_build_commands: bind-key -T copy-mode C-Up { send-keys -X scroll-up }
1760510186.362663 cmdq_get_command: [bind-key/0x55da559d83d0] group 1968
1760510186.362663 cmdq_append <global>: [bind-key/0x55da559d83d0]
1760510186.362664 yylex_token: end at WS
1760510186.362665 yylex_token: bind
1760510186.362667 yylex_token: end at WS
1760510186.362668 yylex_token: -Tcopy-mode
1760510186.362668 yylex_token: end at WS
1760510186.362669 yylex_token: C-Down
1760510186.362670 yylex_token: end at WS
1760510186.362671 yylex_token: send
1760510186.362671 yylex_token: end at WS
1760510186.362672 yylex_token: -X
1760510186.362673 yylex_token: end at WS
1760510186.362674 yylex_token: scroll-down
1760510186.362675 cmd_parse_build_commands 0:0: bind
1760510186.362675 cmd_parse_build_commands 0:1: -Tcopy-mode
1760510186.362676 cmd_parse_build_commands 0:2: C-Down
1760510186.362677 cmd_parse_build_commands 0:3 0:0: send
1760510186.362678 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362679 cmd_parse_build_commands 0:3 0:2: scroll-down
1760510186.362680 cmd_parse_build_commands 0:0: send
1760510186.362681 cmd_parse_build_commands 0:1: -X
1760510186.362681 cmd_parse_build_commands 0:2: scroll-down
1760510186.362683 args_parse_flags: next -X
1760510186.362683 args_parse_flags: -X
1760510186.362684 args_parse_flags: next scroll-down
1760510186.362685 args_parse: flags end at 2 of 3
1760510186.362686 args_parse: 2 = scroll-down (type STRING)
1760510186.362687 cmd_parse_build_commands: send-keys -X scroll-down
1760510186.362688 args_parse_flags: next -Tcopy-mode
1760510186.362688 args_parse_flag_argument: -T = copy-mode
1760510186.362689 args_parse_flags: next C-Down
1760510186.362690 args_parse: flags end at 2 of 4
1760510186.362691 args_parse: 2 = C-Down (type STRING)
1760510186.362692 args_parse: 3 = send-keys -X scroll-down (type COMMANDS)
1760510186.362694 cmd_parse_build_commands: bind-key -T copy-mode C-Down { send-keys -X scroll-down }
1760510186.362695 cmdq_get_command: [bind-key/0x55da559d73e0] group 1976
1760510186.362695 cmdq_append <global>: [bind-key/0x55da559d73e0]
1760510186.362696 yylex_token: end at WS
1760510186.362697 yylex_token: bind
1760510186.362698 yylex_token: end at WS
1760510186.362698 yylex_token: -Tcopy-mode-vi
1760510186.362699 yylex_token: end at WS
1760510186.362700 yylex_token: #
1760510186.362701 yylex_token: end at WS
1760510186.362701 yylex_token: send
1760510186.362702 yylex_token: end at WS
1760510186.362703 yylex_token: -FX
1760510186.362704 yylex_token: end at WS
1760510186.362705 yylex_token: search-backward
1760510186.362705 yylex_token: end at WS
1760510186.362706 yylex_token: --
1760510186.362707 yylex_token: end at WS
1760510186.362708 yylex_token: #{copy_cursor_word}
1760510186.362709 cmd_parse_build_commands 0:0: bind
1760510186.362710 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1760510186.362710 cmd_parse_build_commands 0:2: #
1760510186.362711 cmd_parse_build_commands 0:3 0:0: send
1760510186.362712 cmd_parse_build_commands 0:3 0:1: -FX
1760510186.362713 cmd_parse_build_commands 0:3 0:2: search-backward
1760510186.362714 cmd_parse_build_commands 0:3 0:3: --
1760510186.362715 cmd_parse_build_commands 0:3 0:4: #{copy_cursor_word}
1760510186.362716 cmd_parse_build_commands 0:0: send
1760510186.362716 cmd_parse_build_commands 0:1: -FX
1760510186.362717 cmd_parse_build_commands 0:2: search-backward
1760510186.362718 cmd_parse_build_commands 0:3: --
1760510186.362719 cmd_parse_build_commands 0:4: #{copy_cursor_word}
1760510186.362720 args_parse_flags: next -FX
1760510186.362721 args_parse_flags: -F
1760510186.362722 args_parse_flags: -X
1760510186.362723 args_parse_flags: next search-backward
1760510186.362723 args_parse: flags end at 2 of 5
1760510186.362724 args_parse: 2 = search-backward (type STRING)
1760510186.362725 args_parse: 3 = -- (type STRING)
1760510186.362726 args_parse: 4 = #{copy_cursor_word} (type STRING)
1760510186.362728 cmd_parse_build_commands: send-keys -FX search-backward -- "#{copy_cursor_word}"
1760510186.362729 args_parse_flags: next -Tcopy-mode-vi
1760510186.362729 args_parse_flag_argument: -T = copy-mode-vi
1760510186.362730 args_parse_flags: next #
1760510186.362731 args_parse: flags end at 2 of 4
1760510186.362732 args_parse: 2 = # (type STRING)
1760510186.362733 args_parse: 3 = send-keys -FX search-backward -- "#{copy_cursor_word}" (type COMMANDS)
1760510186.362736 cmd_parse_build_commands: bind-key -T copy-mode-vi \\# { send-keys -FX search-backward -- "#{copy_cursor_word}" }
1760510186.362738 cmdq_get_command: [bind-key/0x55da559d3a50] group 1984
1760510186.362739 cmdq_append <global>: [bind-key/0x55da559d3a50]
1760510186.362740 yylex_token: end at WS
1760510186.362740 yylex_token: bind
1760510186.362741 yylex_token: end at WS
1760510186.362742 yylex_token: -Tcopy-mode-vi
1760510186.362743 yylex_token: end at WS
1760510186.362743 yylex_token: *
1760510186.362744 yylex_token: end at WS
1760510186.362745 yylex_token: send
1760510186.362746 yylex_token: end at WS
1760510186.362746 yylex_token: -FX
1760510186.362747 yylex_token: end at WS
1760510186.362748 yylex_token: search-forward
1760510186.362749 yylex_token: end at WS
1760510186.362749 yylex_token: --
1760510186.362750 yylex_token: end at WS
1760510186.362751 yylex_token: #{copy_cursor_word}
1760510186.362752 cmd_parse_build_commands 0:0: bind
1760510186.362753 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1760510186.362754 cmd_parse_build_commands 0:2: *
1760510186.362755 cmd_parse_build_commands 0:3 0:0: send
1760510186.362755 cmd_parse_build_commands 0:3 0:1: -FX
1760510186.362756 cmd_parse_build_commands 0:3 0:2: search-forward
1760510186.362757 cmd_parse_build_commands 0:3 0:3: --
1760510186.362758 cmd_parse_build_commands 0:3 0:4: #{copy_cursor_word}
1760510186.362759 cmd_parse_build_commands 0:0: send
1760510186.362760 cmd_parse_build_commands 0:1: -FX
1760510186.362761 cmd_parse_build_commands 0:2: search-forward
1760510186.362761 cmd_parse_build_commands 0:3: --
1760510186.362762 cmd_parse_build_commands 0:4: #{copy_cursor_word}
1760510186.362764 args_parse_flags: next -FX
1760510186.362764 args_parse_flags: -F
1760510186.362765 args_parse_flags: -X
1760510186.362766 args_parse_flags: next search-forward
1760510186.362767 args_parse: flags end at 2 of 5
1760510186.362768 args_parse: 2 = search-forward (type STRING)
1760510186.362768 args_parse: 3 = -- (type STRING)
1760510186.362769 args_parse: 4 = #{copy_cursor_word} (type STRING)
1760510186.362771 cmd_parse_build_commands: send-keys -FX search-forward -- "#{copy_cursor_word}"
1760510186.362772 args_parse_flags: next -Tcopy-mode-vi
1760510186.362773 args_parse_flag_argument: -T = copy-mode-vi
1760510186.362773 args_parse_flags: next *
1760510186.362774 args_parse: flags end at 2 of 4
1760510186.362775 args_parse: 2 = * (type STRING)
1760510186.362777 args_parse: 3 = send-keys -FX search-forward -- "#{copy_cursor_word}" (type COMMANDS)
1760510186.362779 cmd_parse_build_commands: bind-key -T copy-mode-vi * { send-keys -FX search-forward -- "#{copy_cursor_word}" }
1760510186.362780 cmdq_get_command: [bind-key/0x55da559d3dd0] group 1992
1760510186.362781 cmdq_append <global>: [bind-key/0x55da559d3dd0]
1760510186.362781 yylex_token: end at WS
1760510186.362782 yylex_token: bind
1760510186.362783 yylex_token: end at WS
1760510186.362784 yylex_token: -Tcopy-mode-vi
1760510186.362785 yylex_token: end at WS
1760510186.362785 yylex_token: C-c
1760510186.362786 yylex_token: end at WS
1760510186.362787 yylex_token: send
1760510186.362787 yylex_token: end at WS
1760510186.362788 yylex_token: -X
1760510186.362789 yylex_token: end at WS
1760510186.362790 yylex_token: cancel
1760510186.362791 cmd_parse_build_commands 0:0: bind
1760510186.362792 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1760510186.362792 cmd_parse_build_commands 0:2: C-c
1760510186.362793 cmd_parse_build_commands 0:3 0:0: send
1760510186.362794 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362795 cmd_parse_build_commands 0:3 0:2: cancel
1760510186.362796 cmd_parse_build_commands 0:0: send
1760510186.362797 cmd_parse_build_commands 0:1: -X
1760510186.362798 cmd_parse_build_commands 0:2: cancel
1760510186.362799 args_parse_flags: next -X
1760510186.362800 args_parse_flags: -X
1760510186.362800 args_parse_flags: next cancel
1760510186.362801 args_parse: flags end at 2 of 3
1760510186.362802 args_parse: 2 = cancel (type STRING)
1760510186.362803 cmd_parse_build_commands: send-keys -X cancel
1760510186.362806 args_parse_flags: next -Tcopy-mode-vi
1760510186.362807 args_parse_flag_argument: -T = copy-mode-vi
1760510186.362808 args_parse_flags: next C-c
1760510186.362808 args_parse: flags end at 2 of 4
1760510186.362809 args_parse: 2 = C-c (type STRING)
1760510186.362810 args_parse: 3 = send-keys -X cancel (type COMMANDS)
1760510186.362812 cmd_parse_build_commands: bind-key -T copy-mode-vi C-c { send-keys -X cancel }
1760510186.362813 cmdq_get_command: [bind-key/0x55da559cd810] group 2000
1760510186.362814 cmdq_append <global>: [bind-key/0x55da559cd810]
1760510186.362815 yylex_token: end at WS
1760510186.362815 yylex_token: bind
1760510186.362816 yylex_token: end at WS
1760510186.362817 yylex_token: -Tcopy-mode-vi
1760510186.362818 yylex_token: end at WS
1760510186.362818 yylex_token: C-d
1760510186.362819 yylex_token: end at WS
1760510186.362820 yylex_token: send
1760510186.362821 yylex_token: end at WS
1760510186.362821 yylex_token: -X
1760510186.362822 yylex_token: end at WS
1760510186.362823 yylex_token: halfpage-down
1760510186.362824 cmd_parse_build_commands 0:0: bind
1760510186.362825 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1760510186.362826 cmd_parse_build_commands 0:2: C-d
1760510186.362827 cmd_parse_build_commands 0:3 0:0: send
1760510186.362827 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362828 cmd_parse_build_commands 0:3 0:2: halfpage-down
1760510186.362829 cmd_parse_build_commands 0:0: send
1760510186.362830 cmd_parse_build_commands 0:1: -X
1760510186.362831 cmd_parse_build_commands 0:2: halfpage-down
1760510186.362832 args_parse_flags: next -X
1760510186.362833 args_parse_flags: -X
1760510186.362834 args_parse_flags: next halfpage-down
1760510186.362834 args_parse: flags end at 2 of 3
1760510186.362835 args_parse: 2 = halfpage-down (type STRING)
1760510186.362836 cmd_parse_build_commands: send-keys -X halfpage-down
1760510186.362837 args_parse_flags: next -Tcopy-mode-vi
1760510186.362838 args_parse_flag_argument: -T = copy-mode-vi
1760510186.362839 args_parse_flags: next C-d
1760510186.362840 args_parse: flags end at 2 of 4
1760510186.362840 args_parse: 2 = C-d (type STRING)
1760510186.362842 args_parse: 3 = send-keys -X halfpage-down (type COMMANDS)
1760510186.362843 cmd_parse_build_commands: bind-key -T copy-mode-vi C-d { send-keys -X halfpage-down }
1760510186.362844 cmdq_get_command: [bind-key/0x55da559d9220] group 2008
1760510186.362845 cmdq_append <global>: [bind-key/0x55da559d9220]
1760510186.362846 yylex_token: end at WS
1760510186.362847 yylex_token: bind
1760510186.362848 yylex_token: end at WS
1760510186.362848 yylex_token: -Tcopy-mode-vi
1760510186.362849 yylex_token: end at WS
1760510186.362850 yylex_token: C-e
1760510186.362851 yylex_token: end at WS
1760510186.362851 yylex_token: send
1760510186.362852 yylex_token: end at WS
1760510186.362853 yylex_token: -X
1760510186.362854 yylex_token: end at WS
1760510186.362855 yylex_token: scroll-down
1760510186.362855 cmd_parse_build_commands 0:0: bind
1760510186.362856 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1760510186.362857 cmd_parse_build_commands 0:2: C-e
1760510186.362858 cmd_parse_build_commands 0:3 0:0: send
1760510186.362859 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362860 cmd_parse_build_commands 0:3 0:2: scroll-down
1760510186.362861 cmd_parse_build_commands 0:0: send
1760510186.362862 cmd_parse_build_commands 0:1: -X
1760510186.362862 cmd_parse_build_commands 0:2: scroll-down
1760510186.362864 args_parse_flags: next -X
1760510186.362864 args_parse_flags: -X
1760510186.362865 args_parse_flags: next scroll-down
1760510186.362866 args_parse: flags end at 2 of 3
1760510186.362867 args_parse: 2 = scroll-down (type STRING)
1760510186.362868 cmd_parse_build_commands: send-keys -X scroll-down
1760510186.362869 args_parse_flags: next -Tcopy-mode-vi
1760510186.362870 args_parse_flag_argument: -T = copy-mode-vi
1760510186.362870 args_parse_flags: next C-e
1760510186.362871 args_parse: flags end at 2 of 4
1760510186.362872 args_parse: 2 = C-e (type STRING)
1760510186.362873 args_parse: 3 = send-keys -X scroll-down (type COMMANDS)
1760510186.362876 cmd_parse_build_commands: bind-key -T copy-mode-vi C-e { send-keys -X scroll-down }
1760510186.362877 cmdq_get_command: [bind-key/0x55da559cd520] group 2016
1760510186.362878 cmdq_append <global>: [bind-key/0x55da559cd520]
1760510186.362879 yylex_token: end at WS
1760510186.362879 yylex_token: bind
1760510186.362880 yylex_token: end at WS
1760510186.362881 yylex_token: -Tcopy-mode-vi
1760510186.362882 yylex_token: end at WS
1760510186.362882 yylex_token: C-b
1760510186.362883 yylex_token: end at WS
1760510186.362884 yylex_token: send
1760510186.362885 yylex_token: end at WS
1760510186.362885 yylex_token: -X
1760510186.362886 yylex_token: end at WS
1760510186.362887 yylex_token: page-up
1760510186.362888 cmd_parse_build_commands 0:0: bind
1760510186.362889 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1760510186.362890 cmd_parse_build_commands 0:2: C-b
1760510186.362890 cmd_parse_build_commands 0:3 0:0: send
1760510186.362891 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362892 cmd_parse_build_commands 0:3 0:2: page-up
1760510186.362893 cmd_parse_build_commands 0:0: send
1760510186.362894 cmd_parse_build_commands 0:1: -X
1760510186.362895 cmd_parse_build_commands 0:2: page-up
1760510186.362896 args_parse_flags: next -X
1760510186.362897 args_parse_flags: -X
1760510186.362898 args_parse_flags: next page-up
1760510186.362898 args_parse: flags end at 2 of 3
1760510186.362899 args_parse: 2 = page-up (type STRING)
1760510186.362900 cmd_parse_build_commands: send-keys -X page-up
1760510186.362901 args_parse_flags: next -Tcopy-mode-vi
1760510186.362902 args_parse_flag_argument: -T = copy-mode-vi
1760510186.362903 args_parse_flags: next C-b
1760510186.362903 args_parse: flags end at 2 of 4
1760510186.362904 args_parse: 2 = C-b (type STRING)
1760510186.362905 args_parse: 3 = send-keys -X page-up (type COMMANDS)
1760510186.362907 cmd_parse_build_commands: bind-key -T copy-mode-vi C-b { send-keys -X page-up }
1760510186.362908 cmdq_get_command: [bind-key/0x55da559dadf0] group 2024
1760510186.362912 cmdq_append <global>: [bind-key/0x55da559dadf0]
1760510186.362913 yylex_token: end at WS
1760510186.362913 yylex_token: bind
1760510186.362914 yylex_token: end at WS
1760510186.362915 yylex_token: -Tcopy-mode-vi
1760510186.362916 yylex_token: end at WS
1760510186.362916 yylex_token: C-f
1760510186.362917 yylex_token: end at WS
1760510186.362918 yylex_token: send
1760510186.362919 yylex_token: end at WS
1760510186.362919 yylex_token: -X
1760510186.362920 yylex_token: end at WS
1760510186.362921 yylex_token: page-down
1760510186.362922 cmd_parse_build_commands 0:0: bind
1760510186.362923 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1760510186.362924 cmd_parse_build_commands 0:2: C-f
1760510186.362924 cmd_parse_build_commands 0:3 0:0: send
1760510186.362925 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362926 cmd_parse_build_commands 0:3 0:2: page-down
1760510186.362927 cmd_parse_build_commands 0:0: send
1760510186.362928 cmd_parse_build_commands 0:1: -X
1760510186.362929 cmd_parse_build_commands 0:2: page-down
1760510186.362930 args_parse_flags: next -X
1760510186.362931 args_parse_flags: -X
1760510186.362932 args_parse_flags: next page-down
1760510186.362933 args_parse: flags end at 2 of 3
1760510186.362933 args_parse: 2 = page-down (type STRING)
1760510186.362935 cmd_parse_build_commands: send-keys -X page-down
1760510186.362935 args_parse_flags: next -Tcopy-mode-vi
1760510186.362936 args_parse_flag_argument: -T = copy-mode-vi
1760510186.362937 args_parse_flags: next C-f
1760510186.362938 args_parse: flags end at 2 of 4
1760510186.362938 args_parse: 2 = C-f (type STRING)
1760510186.362940 args_parse: 3 = send-keys -X page-down (type COMMANDS)
1760510186.362941 cmd_parse_build_commands: bind-key -T copy-mode-vi C-f { send-keys -X page-down }
1760510186.362943 cmdq_get_command: [bind-key/0x55da559d84d0] group 2032
1760510186.362943 cmdq_append <global>: [bind-key/0x55da559d84d0]
1760510186.362944 yylex_token: end at WS
1760510186.362945 yylex_token: bind
1760510186.362946 yylex_token: end at WS
1760510186.362946 yylex_token: -Tcopy-mode-vi
1760510186.362948 yylex_token: end at WS
1760510186.362949 yylex_token: C-h
1760510186.362950 yylex_token: end at WS
1760510186.362950 yylex_token: send
1760510186.362951 yylex_token: end at WS
1760510186.362952 yylex_token: -X
1760510186.362953 yylex_token: end at WS
1760510186.362953 yylex_token: cursor-left
1760510186.362954 cmd_parse_build_commands 0:0: bind
1760510186.362955 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1760510186.362956 cmd_parse_build_commands 0:2: C-h
1760510186.362957 cmd_parse_build_commands 0:3 0:0: send
1760510186.362958 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362959 cmd_parse_build_commands 0:3 0:2: cursor-left
1760510186.362960 cmd_parse_build_commands 0:0: send
1760510186.362960 cmd_parse_build_commands 0:1: -X
1760510186.362961 cmd_parse_build_commands 0:2: cursor-left
1760510186.362962 args_parse_flags: next -X
1760510186.362963 args_parse_flags: -X
1760510186.362964 args_parse_flags: next cursor-left
1760510186.362965 args_parse: flags end at 2 of 3
1760510186.362965 args_parse: 2 = cursor-left (type STRING)
1760510186.362967 cmd_parse_build_commands: send-keys -X cursor-left
1760510186.362967 args_parse_flags: next -Tcopy-mode-vi
1760510186.362968 args_parse_flag_argument: -T = copy-mode-vi
1760510186.362969 args_parse_flags: next C-h
1760510186.362970 args_parse: flags end at 2 of 4
1760510186.362971 args_parse: 2 = C-h (type STRING)
1760510186.362972 args_parse: 3 = send-keys -X cursor-left (type COMMANDS)
1760510186.362973 cmd_parse_build_commands: bind-key -T copy-mode-vi C-h { send-keys -X cursor-left }
1760510186.362974 cmdq_get_command: [bind-key/0x55da559da730] group 2040
1760510186.362975 cmdq_append <global>: [bind-key/0x55da559da730]
1760510186.362976 yylex_token: end at WS
1760510186.362977 yylex_token: bind
1760510186.362977 yylex_token: end at WS
1760510186.362978 yylex_token: -Tcopy-mode-vi
1760510186.362979 yylex_token: end at WS
1760510186.362980 yylex_token: C-j
1760510186.362981 yylex_token: end at WS
1760510186.362981 yylex_token: send
1760510186.362982 yylex_token: end at WS
1760510186.362983 yylex_token: -X
1760510186.362984 yylex_token: end at WS
1760510186.362984 yylex_token: copy-pipe-and-cancel
1760510186.362985 cmd_parse_build_commands 0:0: bind
1760510186.362986 cmd_parse_build_commands 0:1: -Tcopy-mode-vi
1760510186.362987 cmd_parse_build_commands 0:2: C-j
1760510186.362988 cmd_parse_build_commands 0:3 0:0: send
1760510186.362989 cmd_parse_build_commands 0:3 0:1: -X
1760510186.362990 cmd_parse_build_commands 0:3 0:2: copy-pipe-and-cancel
1760510186.362991 cmd_parse_build_commands 0:0: send
1760510186.362991 cmd_parse_build_commands 0:1: -X
1760510186.362992 cmd_parse_build_commands 0:2: copy-pipe-and-cancel
1760510186.362993 args_parse_flags: next -X
1760510186.362994 args_parse_flags: -X
1760510186.362995 args_parse_flags: next copy-pipe-and-cancel
