1760596594.301432 server started (2384452): version next-3.7, socket /tmp/smux-1000/default, protocol 8
1760596594.301445 on Linux 6.16.7-arch1-1 #1 SMP PREEMPT_DYNAMIC Thu, 11 Sep 2025 17:42:36 +0000
1760596594.301451 using libevent 2.1.12-stable poll
1760596594.301453 using ncurses 6.5 20240427
1760596594.310815 args_parse_flags: next -Tcopy-mode
1760596594.310816 args_parse_flag_argument: -T = copy-mode
1760596594.310817 args_parse_flags: next PPage
1760596594.310818 args_parse: flags end at 2 of 4
1760596594.310819 args_parse: 2 = PPage (type STRING)
1760596594.310820 args_parse: 3 = send-keys -X page-up (type COMMANDS)
1760596594.310822 cmd_parse_build_commands: bind-key -T copy-mode PPage { send-keys -X page-up }
1760596594.310823 cmdq_get_command: [bind-key/0x56298d5167e0] group 1688
1760596594.310824 cmdq_append <global>: [bind-key/0x56298d5167e0]
1760596594.310825 yylex_token: end at WS
1760596594.310826 yylex_token: bind
1760596594.310827 yylex_token: end at WS
1760596594.310827 yylex_token: -Tcopy-mode
1760596594.310828 yylex_token: end at WS
1760596594.310829 yylex_token: Up
1760596594.310830 yylex_token: end at WS
1760596594.310831 yylex_token: send
1760596594.310831 yylex_token: end at WS
1760596594.310832 yylex_token: -X
1760596594.310833 yylex_token: end at WS
1760596594.310834 yylex_token: cursor-up
1760596594.310835 cmd_parse_build_commands 0:0: bind
1760596594.310836 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.310837 cmd_parse_build_commands 0:2: Up
1760596594.310837 cmd_parse_build_commands 0:3 0:0: send
1760596594.310838 cmd_parse_build_commands 0:3 0:1: -X
1760596594.310839 cmd_parse_build_commands 0:3 0:2: cursor-up
1760596594.310840 cmd_parse_build_commands 0:0: send
1760596594.310841 cmd_parse_build_commands 0:1: -X
1760596594.310842 cmd_parse_build_commands 0:2: cursor-up
1760596594.310843 args_parse_flags: next -X
1760596594.310844 args_parse_flags: -X
1760596594.310845 args_parse_flags: next cursor-up
1760596594.310846 args_parse: flags end at 2 of 3
1760596594.310847 args_parse: 2 = cursor-up (type STRING)
1760596594.310848 cmd_parse_build_commands: send-keys -X cursor-up
1760596594.310849 args_parse_flags: next -Tcopy-mode
1760596594.310850 args_parse_flag_argument: -T = copy-mode
1760596594.310851 args_parse_flags: next Up
1760596594.310852 args_parse: flags end at 2 of 4
1760596594.310852 args_parse: 2 = Up (type STRING)
1760596594.310854 args_parse: 3 = send-keys -X cursor-up (type COMMANDS)
1760596594.310856 cmd_parse_build_commands: bind-key -T copy-mode Up { send-keys -X cursor-up }
1760596594.310857 cmdq_get_command: [bind-key/0x56298d516960] group 1696
1760596594.310858 cmdq_append <global>: [bind-key/0x56298d516960]
1760596594.310862 yylex_token: end at WS
1760596594.310863 yylex_token: bind
1760596594.310864 yylex_token: end at WS
1760596594.310865 yylex_token: -Tcopy-mode
1760596594.310865 yylex_token: end at WS
1760596594.310866 yylex_token: Down
1760596594.310867 yylex_token: end at WS
1760596594.310868 yylex_token: send
1760596594.310869 yylex_token: end at WS
1760596594.310869 yylex_token: -X
1760596594.310870 yylex_token: end at WS
1760596594.310871 yylex_token: cursor-down
1760596594.310872 cmd_parse_build_commands 0:0: bind
1760596594.310873 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.310874 cmd_parse_build_commands 0:2: Down
1760596594.310875 cmd_parse_build_commands 0:3 0:0: send
1760596594.310876 cmd_parse_build_commands 0:3 0:1: -X
1760596594.310876 cmd_parse_build_commands 0:3 0:2: cursor-down
1760596594.310877 cmd_parse_build_commands 0:0: send
1760596594.310878 cmd_parse_build_commands 0:1: -X
1760596594.310879 cmd_parse_build_commands 0:2: cursor-down
1760596594.310881 args_parse_flags: next -X
1760596594.310881 args_parse_flags: -X
1760596594.310882 args_parse_flags: next cursor-down
1760596594.310883 args_parse: flags end at 2 of 3
1760596594.310884 args_parse: 2 = cursor-down (type STRING)
1760596594.310885 cmd_parse_build_commands: send-keys -X cursor-down
1760596594.310886 args_parse_flags: next -Tcopy-mode
1760596594.310887 args_parse_flag_argument: -T = copy-mode
1760596594.310888 args_parse_flags: next Down
1760596594.310889 args_parse: flags end at 2 of 4
1760596594.310890 args_parse: 2 = Down (type STRING)
1760596594.310891 args_parse: 3 = send-keys -X cursor-down (type COMMANDS)
1760596594.310893 cmd_parse_build_commands: bind-key -T copy-mode Down { send-keys -X cursor-down }
1760596594.310895 cmdq_get_command: [bind-key/0x56298d517160] group 1704
1760596594.310896 cmdq_append <global>: [bind-key/0x56298d517160]
1760596594.310896 yylex_token: end at WS
1760596594.310897 yylex_token: bind
1760596594.310898 yylex_token: end at WS
1760596594.310899 yylex_token: -Tcopy-mode
1760596594.310900 yylex_token: end at WS
1760596594.310900 yylex_token: Left
1760596594.310901 yylex_token: end at WS
1760596594.310902 yylex_token: send
1760596594.310903 yylex_token: end at WS
1760596594.310903 yylex_token: -X
1760596594.310904 yylex_token: end at WS
1760596594.310905 yylex_token: cursor-left
1760596594.310906 cmd_parse_build_commands 0:0: bind
1760596594.310907 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.310908 cmd_parse_build_commands 0:2: Left
1760596594.310909 cmd_parse_build_commands 0:3 0:0: send
1760596594.310910 cmd_parse_build_commands 0:3 0:1: -X
1760596594.310910 cmd_parse_build_commands 0:3 0:2: cursor-left
1760596594.310911 cmd_parse_build_commands 0:0: send
1760596594.310912 cmd_parse_build_commands 0:1: -X
1760596594.310913 cmd_parse_build_commands 0:2: cursor-left
1760596594.310914 args_parse_flags: next -X
1760596594.310915 args_parse_flags: -X
1760596594.310916 args_parse_flags: next cursor-left
1760596594.310917 args_parse: flags end at 2 of 3
1760596594.310918 args_parse: 2 = cursor-left (type STRING)
1760596594.310919 cmd_parse_build_commands: send-keys -X cursor-left
1760596594.310920 args_parse_flags: next -Tcopy-mode
1760596594.310921 args_parse_flag_argument: -T = copy-mode
1760596594.310922 args_parse_flags: next Left
1760596594.310922 args_parse: flags end at 2 of 4
1760596594.310923 args_parse: 2 = Left (type STRING)
1760596594.310925 args_parse: 3 = send-keys -X cursor-left (type COMMANDS)
1760596594.310926 cmd_parse_build_commands: bind-key -T copy-mode Left { send-keys -X cursor-left }
1760596594.310928 cmdq_get_command: [bind-key/0x56298d517780] group 1712
1760596594.310929 cmdq_append <global>: [bind-key/0x56298d517780]
1760596594.310930 yylex_token: end at WS
1760596594.310930 yylex_token: bind
1760596594.310931 yylex_token: end at WS
1760596594.310932 yylex_token: -Tcopy-mode
1760596594.310933 yylex_token: end at WS
1760596594.310933 yylex_token: Right
1760596594.310934 yylex_token: end at WS
1760596594.310937 yylex_token: send
1760596594.310938 yylex_token: end at WS
1760596594.310939 yylex_token: -X
1760596594.310940 yylex_token: end at WS
1760596594.310941 yylex_token: cursor-right
1760596594.310942 cmd_parse_build_commands 0:0: bind
1760596594.310943 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.310944 cmd_parse_build_commands 0:2: Right
1760596594.310945 cmd_parse_build_commands 0:3 0:0: send
1760596594.310946 cmd_parse_build_commands 0:3 0:1: -X
1760596594.310947 cmd_parse_build_commands 0:3 0:2: cursor-right
1760596594.310948 cmd_parse_build_commands 0:0: send
1760596594.310949 cmd_parse_build_commands 0:1: -X
1760596594.310950 cmd_parse_build_commands 0:2: cursor-right
1760596594.310951 args_parse_flags: next -X
1760596594.310952 args_parse_flags: -X
1760596594.310953 args_parse_flags: next cursor-right
1760596594.310953 args_parse: flags end at 2 of 3
1760596594.310954 args_parse: 2 = cursor-right (type STRING)
1760596594.310956 cmd_parse_build_commands: send-keys -X cursor-right
1760596594.310957 args_parse_flags: next -Tcopy-mode
1760596594.310958 args_parse_flag_argument: -T = copy-mode
1760596594.310958 args_parse_flags: next Right
1760596594.310959 args_parse: flags end at 2 of 4
1760596594.310960 args_parse: 2 = Right (type STRING)
1760596594.310961 args_parse: 3 = send-keys -X cursor-right (type COMMANDS)
1760596594.310964 cmd_parse_build_commands: bind-key -T copy-mode Right { send-keys -X cursor-right }
1760596594.310965 cmdq_get_command: [bind-key/0x56298d517c10] group 1720
1760596594.310966 cmdq_append <global>: [bind-key/0x56298d517c10]
1760596594.310967 yylex_token: end at WS
1760596594.310967 yylex_token: bind
1760596594.310968 yylex_token: end at WS
1760596594.310969 yylex_token: -Tcopy-mode
1760596594.310970 yylex_token: end at WS
1760596594.310971 yylex_token: M-1
1760596594.310972 yylex_token: end at WS
1760596594.310972 yylex_token: command-prompt
1760596594.310973 yylex_token: end at WS
1760596594.310974 yylex_token: -Np(repeat)
1760596594.310975 yylex_token: end at WS
1760596594.310976 yylex_token: -I1
1760596594.310977 yylex_token: end at WS
1760596594.310977 yylex_token: send
1760596594.310978 yylex_token: end at WS
1760596594.310979 yylex_token: -N
1760596594.310980 yylex_token: end at WS
1760596594.310981 yylex_token: %%
1760596594.310982 cmd_parse_build_commands 0:0: bind
1760596594.310983 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.310984 cmd_parse_build_commands 0:2: M-1
1760596594.310984 cmd_parse_build_commands 0:3 0:0: command-prompt
1760596594.310985 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1760596594.310986 cmd_parse_build_commands 0:3 0:2: -I1
1760596594.310987 cmd_parse_build_commands 0:3 0:3 0:0: send
1760596594.310988 cmd_parse_build_commands 0:3 0:3 0:1: -N
1760596594.310989 cmd_parse_build_commands 0:3 0:3 0:2: %%
1760596594.310991 cmd_parse_build_commands 0:0: command-prompt
1760596594.310991 cmd_parse_build_commands 0:1: -Np(repeat)
1760596594.310992 cmd_parse_build_commands 0:2: -I1
1760596594.310993 cmd_parse_build_commands 0:3 0:0: send
1760596594.310994 cmd_parse_build_commands 0:3 0:1: -N
1760596594.310995 cmd_parse_build_commands 0:3 0:2: %%
1760596594.310996 cmd_parse_build_commands 0:0: send
1760596594.310997 cmd_parse_build_commands 0:1: -N
1760596594.310998 cmd_parse_build_commands 0:2: %%
1760596594.310999 args_parse_flags: next -N
1760596594.311000 args_parse_flag_argument: -N = %%
1760596594.311001 args_parse: flags end at 3 of 3
1760596594.311002 cmd_parse_build_commands: send-keys -N "%%"
1760596594.311003 args_parse_flags: next -Np(repeat)
1760596594.311004 args_parse_flags: -N
1760596594.311005 args_parse_flag_argument: -p = (repeat)
1760596594.311006 args_parse_flags: next -I1
1760596594.311007 args_parse_flag_argument: -I = 1
1760596594.311008 args_parse: flags end at 3 of 4
1760596594.311009 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1760596594.311012 cmd_parse_build_commands: command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" }
1760596594.311013 args_parse_flags: next -Tcopy-mode
1760596594.311014 args_parse_flag_argument: -T = copy-mode
1760596594.311015 args_parse_flags: next M-1
1760596594.311016 args_parse: flags end at 2 of 4
1760596594.311017 args_parse: 2 = M-1 (type STRING)
1760596594.311020 args_parse: 3 = command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1760596594.311022 cmd_parse_build_commands: bind-key -T copy-mode M-1 { command-prompt -N -I 1 -p (repeat) { send-keys -N "%%" } }
1760596594.311024 cmdq_get_command: [bind-key/0x56298d517f70] group 1728
1760596594.311025 cmdq_append <global>: [bind-key/0x56298d517f70]
1760596594.311026 yylex_token: end at WS
1760596594.311026 yylex_token: bind
1760596594.311027 yylex_token: end at WS
1760596594.311028 yylex_token: -Tcopy-mode
1760596594.311029 yylex_token: end at WS
1760596594.311030 yylex_token: M-2
1760596594.311031 yylex_token: end at WS
1760596594.311031 yylex_token: command-prompt
1760596594.311032 yylex_token: end at WS
1760596594.311033 yylex_token: -Np(repeat)
1760596594.311034 yylex_token: end at WS
1760596594.311035 yylex_token: -I2
1760596594.311035 yylex_token: end at WS
1760596594.311036 yylex_token: send
1760596594.311037 yylex_token: end at WS
1760596594.311038 yylex_token: -N
1760596594.311039 yylex_token: end at WS
1760596594.311039 yylex_token: %%
1760596594.311041 cmd_parse_build_commands 0:0: bind
1760596594.311041 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.311042 cmd_parse_build_commands 0:2: M-2
1760596594.311043 cmd_parse_build_commands 0:3 0:0: command-prompt
1760596594.311044 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1760596594.311045 cmd_parse_build_commands 0:3 0:2: -I2
1760596594.311046 cmd_parse_build_commands 0:3 0:3 0:0: send
1760596594.311047 cmd_parse_build_commands 0:3 0:3 0:1: -N
1760596594.311048 cmd_parse_build_commands 0:3 0:3 0:2: %%
1760596594.311049 cmd_parse_build_commands 0:0: command-prompt
1760596594.311050 cmd_parse_build_commands 0:1: -Np(repeat)
1760596594.311051 cmd_parse_build_commands 0:2: -I2
1760596594.311052 cmd_parse_build_commands 0:3 0:0: send
1760596594.311052 cmd_parse_build_commands 0:3 0:1: -N
1760596594.311053 cmd_parse_build_commands 0:3 0:2: %%
1760596594.311054 cmd_parse_build_commands 0:0: send
1760596594.311055 cmd_parse_build_commands 0:1: -N
1760596594.311056 cmd_parse_build_commands 0:2: %%
1760596594.311057 args_parse_flags: next -N
1760596594.311058 args_parse_flag_argument: -N = %%
1760596594.311059 args_parse: flags end at 3 of 3
1760596594.311060 cmd_parse_build_commands: send-keys -N "%%"
1760596594.311061 args_parse_flags: next -Np(repeat)
1760596594.311062 args_parse_flags: -N
1760596594.311064 args_parse_flag_argument: -p = (repeat)
1760596594.311064 args_parse_flags: next -I2
1760596594.311065 args_parse_flag_argument: -I = 2
1760596594.311066 args_parse: flags end at 3 of 4
1760596594.311068 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1760596594.311070 cmd_parse_build_commands: command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" }
1760596594.311071 args_parse_flags: next -Tcopy-mode
1760596594.311072 args_parse_flag_argument: -T = copy-mode
1760596594.311073 args_parse_flags: next M-2
1760596594.311074 args_parse: flags end at 2 of 4
1760596594.311074 args_parse: 2 = M-2 (type STRING)
1760596594.311077 args_parse: 3 = command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1760596594.311079 cmd_parse_build_commands: bind-key -T copy-mode M-2 { command-prompt -N -I 2 -p (repeat) { send-keys -N "%%" } }
1760596594.311081 cmdq_get_command: [bind-key/0x56298d517d50] group 1740
1760596594.311081 cmdq_append <global>: [bind-key/0x56298d517d50]
1760596594.311082 yylex_token: end at WS
1760596594.311083 yylex_token: bind
1760596594.311084 yylex_token: end at WS
1760596594.311085 yylex_token: -Tcopy-mode
1760596594.311085 yylex_token: end at WS
1760596594.311086 yylex_token: M-3
1760596594.311087 yylex_token: end at WS
1760596594.311088 yylex_token: command-prompt
1760596594.311089 yylex_token: end at WS
1760596594.311090 yylex_token: -Np(repeat)
1760596594.311090 yylex_token: end at WS
1760596594.311091 yylex_token: -I3
1760596594.311092 yylex_token: end at WS
1760596594.311093 yylex_token: send
1760596594.311094 yylex_token: end at WS
1760596594.311095 yylex_token: -N
1760596594.311096 yylex_token: end at WS
1760596594.311097 yylex_token: %%
1760596594.311098 cmd_parse_build_commands 0:0: bind
1760596594.311099 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.311100 cmd_parse_build_commands 0:2: M-3
1760596594.311101 cmd_parse_build_commands 0:3 0:0: command-prompt
1760596594.311102 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1760596594.311102 cmd_parse_build_commands 0:3 0:2: -I3
1760596594.311103 cmd_parse_build_commands 0:3 0:3 0:0: send
1760596594.311104 cmd_parse_build_commands 0:3 0:3 0:1: -N
1760596594.311105 cmd_parse_build_commands 0:3 0:3 0:2: %%
1760596594.311106 cmd_parse_build_commands 0:0: command-prompt
1760596594.311107 cmd_parse_build_commands 0:1: -Np(repeat)
1760596594.311108 cmd_parse_build_commands 0:2: -I3
1760596594.311109 cmd_parse_build_commands 0:3 0:0: send
1760596594.311110 cmd_parse_build_commands 0:3 0:1: -N
1760596594.311110 cmd_parse_build_commands 0:3 0:2: %%
1760596594.311112 cmd_parse_build_commands 0:0: send
1760596594.311112 cmd_parse_build_commands 0:1: -N
1760596594.311113 cmd_parse_build_commands 0:2: %%
1760596594.311114 args_parse_flags: next -N
1760596594.311115 args_parse_flag_argument: -N = %%
1760596594.311116 args_parse: flags end at 3 of 3
1760596594.311117 cmd_parse_build_commands: send-keys -N "%%"
1760596594.311118 args_parse_flags: next -Np(repeat)
1760596594.311119 args_parse_flags: -N
1760596594.311120 args_parse_flag_argument: -p = (repeat)
1760596594.311121 args_parse_flags: next -I3
1760596594.311122 args_parse_flag_argument: -I = 3
1760596594.311122 args_parse: flags end at 3 of 4
1760596594.311124 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1760596594.311126 cmd_parse_build_commands: command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" }
1760596594.311127 args_parse_flags: next -Tcopy-mode
1760596594.311128 args_parse_flag_argument: -T = copy-mode
1760596594.311128 args_parse_flags: next M-3
1760596594.311129 args_parse: flags end at 2 of 4
1760596594.311130 args_parse: 2 = M-3 (type STRING)
1760596594.311132 args_parse: 3 = command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1760596594.311135 cmd_parse_build_commands: bind-key -T copy-mode M-3 { command-prompt -N -I 3 -p (repeat) { send-keys -N "%%" } }
1760596594.311136 cmdq_get_command: [bind-key/0x56298d5195d0] group 1752
1760596594.311137 cmdq_append <global>: [bind-key/0x56298d5195d0]
1760596594.311138 yylex_token: end at WS
1760596594.311138 yylex_token: bind
1760596594.311139 yylex_token: end at WS
1760596594.311140 yylex_token: -Tcopy-mode
1760596594.311141 yylex_token: end at WS
1760596594.311141 yylex_token: M-4
1760596594.311142 yylex_token: end at WS
1760596594.311143 yylex_token: command-prompt
1760596594.311144 yylex_token: end at WS
1760596594.311145 yylex_token: -Np(repeat)
1760596594.311146 yylex_token: end at WS
1760596594.311146 yylex_token: -I4
1760596594.311147 yylex_token: end at WS
1760596594.311148 yylex_token: send
1760596594.311149 yylex_token: end at WS
1760596594.311149 yylex_token: -N
1760596594.311150 yylex_token: end at WS
1760596594.311151 yylex_token: %%
1760596594.311152 cmd_parse_build_commands 0:0: bind
1760596594.311153 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.311154 cmd_parse_build_commands 0:2: M-4
1760596594.311155 cmd_parse_build_commands 0:3 0:0: command-prompt
1760596594.311156 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1760596594.311157 cmd_parse_build_commands 0:3 0:2: -I4
1760596594.311158 cmd_parse_build_commands 0:3 0:3 0:0: send
1760596594.311158 cmd_parse_build_commands 0:3 0:3 0:1: -N
1760596594.311159 cmd_parse_build_commands 0:3 0:3 0:2: %%
1760596594.311160 cmd_parse_build_commands 0:0: command-prompt
1760596594.311161 cmd_parse_build_commands 0:1: -Np(repeat)
1760596594.311162 cmd_parse_build_commands 0:2: -I4
1760596594.311163 cmd_parse_build_commands 0:3 0:0: send
1760596594.311164 cmd_parse_build_commands 0:3 0:1: -N
1760596594.311165 cmd_parse_build_commands 0:3 0:2: %%
1760596594.311166 cmd_parse_build_commands 0:0: send
1760596594.311168 cmd_parse_build_commands 0:1: -N
1760596594.311169 cmd_parse_build_commands 0:2: %%
1760596594.311170 args_parse_flags: next -N
1760596594.311171 args_parse_flag_argument: -N = %%
1760596594.311172 args_parse: flags end at 3 of 3
1760596594.311173 cmd_parse_build_commands: send-keys -N "%%"
1760596594.311174 args_parse_flags: next -Np(repeat)
1760596594.311175 args_parse_flags: -N
1760596594.311176 args_parse_flag_argument: -p = (repeat)
1760596594.311177 args_parse_flags: next -I4
1760596594.311177 args_parse_flag_argument: -I = 4
1760596594.311178 args_parse: flags end at 3 of 4
1760596594.311180 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1760596594.311182 cmd_parse_build_commands: command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" }
1760596594.311183 args_parse_flags: next -Tcopy-mode
1760596594.311183 args_parse_flag_argument: -T = copy-mode
1760596594.311184 args_parse_flags: next M-4
1760596594.311185 args_parse: flags end at 2 of 4
1760596594.311186 args_parse: 2 = M-4 (type STRING)
1760596594.311188 args_parse: 3 = command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1760596594.311191 cmd_parse_build_commands: bind-key -T copy-mode M-4 { command-prompt -N -I 4 -p (repeat) { send-keys -N "%%" } }
1760596594.311192 cmdq_get_command: [bind-key/0x56298d519cc0] group 1764
1760596594.311193 cmdq_append <global>: [bind-key/0x56298d519cc0]
1760596594.311194 yylex_token: end at WS
1760596594.311194 yylex_token: bind
1760596594.311195 yylex_token: end at WS
1760596594.311196 yylex_token: -Tcopy-mode
1760596594.311197 yylex_token: end at WS
1760596594.311198 yylex_token: M-5
1760596594.311198 yylex_token: end at WS
1760596594.311199 yylex_token: command-prompt
1760596594.311200 yylex_token: end at WS
1760596594.311201 yylex_token: -Np(repeat)
1760596594.311202 yylex_token: end at WS
1760596594.311202 yylex_token: -I5
1760596594.311203 yylex_token: end at WS
1760596594.311204 yylex_token: send
1760596594.311205 yylex_token: end at WS
1760596594.311206 yylex_token: -N
1760596594.311206 yylex_token: end at WS
1760596594.311207 yylex_token: %%
1760596594.311208 cmd_parse_build_commands 0:0: bind
1760596594.311209 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.311210 cmd_parse_build_commands 0:2: M-5
1760596594.311211 cmd_parse_build_commands 0:3 0:0: command-prompt
1760596594.311212 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1760596594.311213 cmd_parse_build_commands 0:3 0:2: -I5
1760596594.311214 cmd_parse_build_commands 0:3 0:3 0:0: send
1760596594.311214 cmd_parse_build_commands 0:3 0:3 0:1: -N
1760596594.311215 cmd_parse_build_commands 0:3 0:3 0:2: %%
1760596594.311216 cmd_parse_build_commands 0:0: command-prompt
1760596594.311217 cmd_parse_build_commands 0:1: -Np(repeat)
1760596594.311218 cmd_parse_build_commands 0:2: -I5
1760596594.311219 cmd_parse_build_commands 0:3 0:0: send
1760596594.311220 cmd_parse_build_commands 0:3 0:1: -N
1760596594.311221 cmd_parse_build_commands 0:3 0:2: %%
1760596594.311222 cmd_parse_build_commands 0:0: send
1760596594.311223 cmd_parse_build_commands 0:1: -N
1760596594.311223 cmd_parse_build_commands 0:2: %%
1760596594.311225 args_parse_flags: next -N
1760596594.311226 args_parse_flag_argument: -N = %%
1760596594.311226 args_parse: flags end at 3 of 3
1760596594.311228 cmd_parse_build_commands: send-keys -N "%%"
1760596594.311229 args_parse_flags: next -Np(repeat)
1760596594.311229 args_parse_flags: -N
1760596594.311230 args_parse_flag_argument: -p = (repeat)
1760596594.311231 args_parse_flags: next -I5
1760596594.311232 args_parse_flag_argument: -I = 5
1760596594.311233 args_parse: flags end at 3 of 4
1760596594.311234 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1760596594.311236 cmd_parse_build_commands: command-prompt -N -I 5 -p (repeat) { send-keys -N "%%" }
1760596594.311237 args_parse_flags: next -Tcopy-mode
1760596594.311238 args_parse_flag_argument: -T = copy-mode
1760596594.311239 args_parse_flags: next M-5
1760596594.311239 args_parse: flags end at 2 of 4
1760596594.311240 args_parse: 2 = M-5 (type STRING)
1760596594.311243 args_parse: 3 = command-prompt -N -I 5 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1760596594.311246 cmd_parse_build_commands: bind-key -T copy-mode M-5 { command-prompt -N -I 5 -p (repeat) { send-keys -N "%%" } }
1760596594.311247 cmdq_get_command: [bind-key/0x56298d51a680] group 1776
1760596594.311248 cmdq_append <global>: [bind-key/0x56298d51a680]
1760596594.311249 yylex_token: end at WS
1760596594.311250 yylex_token: bind
1760596594.311251 yylex_token: end at WS
1760596594.311251 yylex_token: -Tcopy-mode
1760596594.311252 yylex_token: end at WS
1760596594.311253 yylex_token: M-6
1760596594.311254 yylex_token: end at WS
1760596594.311255 yylex_token: command-prompt
1760596594.311255 yylex_token: end at WS
1760596594.311256 yylex_token: -Np(repeat)
1760596594.311257 yylex_token: end at WS
1760596594.311258 yylex_token: -I6
1760596594.311259 yylex_token: end at WS
1760596594.311259 yylex_token: send
1760596594.311260 yylex_token: end at WS
1760596594.311261 yylex_token: -N
1760596594.311262 yylex_token: end at WS
1760596594.311262 yylex_token: %%
1760596594.311264 cmd_parse_build_commands 0:0: bind
1760596594.311264 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.311265 cmd_parse_build_commands 0:2: M-6
1760596594.311266 cmd_parse_build_commands 0:3 0:0: command-prompt
1760596594.311267 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1760596594.311268 cmd_parse_build_commands 0:3 0:2: -I6
1760596594.311269 cmd_parse_build_commands 0:3 0:3 0:0: send
1760596594.311270 cmd_parse_build_commands 0:3 0:3 0:1: -N
1760596594.311271 cmd_parse_build_commands 0:3 0:3 0:2: %%
1760596594.311272 cmd_parse_build_commands 0:0: command-prompt
1760596594.311273 cmd_parse_build_commands 0:1: -Np(repeat)
1760596594.311273 cmd_parse_build_commands 0:2: -I6
1760596594.311274 cmd_parse_build_commands 0:3 0:0: send
1760596594.311275 cmd_parse_build_commands 0:3 0:1: -N
1760596594.311276 cmd_parse_build_commands 0:3 0:2: %%
1760596594.311277 cmd_parse_build_commands 0:0: send
1760596594.311278 cmd_parse_build_commands 0:1: -N
1760596594.311279 cmd_parse_build_commands 0:2: %%
1760596594.311280 args_parse_flags: next -N
1760596594.311281 args_parse_flag_argument: -N = %%
1760596594.311282 args_parse: flags end at 3 of 3
1760596594.311283 cmd_parse_build_commands: send-keys -N "%%"
1760596594.311284 args_parse_flags: next -Np(repeat)
1760596594.311285 args_parse_flags: -N
1760596594.311286 args_parse_flag_argument: -p = (repeat)
1760596594.311286 args_parse_flags: next -I6
1760596594.311287 args_parse_flag_argument: -I = 6
1760596594.311288 args_parse: flags end at 3 of 4
1760596594.311289 args_parse: 3 = send-keys -N "%%" (type COMMANDS)
1760596594.311291 cmd_parse_build_commands: command-prompt -N -I 6 -p (repeat) { send-keys -N "%%" }
1760596594.311292 args_parse_flags: next -Tcopy-mode
1760596594.311293 args_parse_flag_argument: -T = copy-mode
1760596594.311294 args_parse_flags: next M-6
1760596594.311294 args_parse: flags end at 2 of 4
1760596594.311295 args_parse: 2 = M-6 (type STRING)
1760596594.311297 args_parse: 3 = command-prompt -N -I 6 -p (repeat) { send-keys -N "%%" } (type COMMANDS)
1760596594.311299 cmd_parse_build_commands: bind-key -T copy-mode M-6 { command-prompt -N -I 6 -p (repeat) { send-keys -N "%%" } }
1760596594.311301 cmdq_get_command: [bind-key/0x56298d51b9e0] group 1788
1760596594.311302 cmdq_append <global>: [bind-key/0x56298d51b9e0]
1760596594.311302 yylex_token: end at WS
1760596594.311303 yylex_token: bind
1760596594.311304 yylex_token: end at WS
1760596594.311305 yylex_token: -Tcopy-mode
1760596594.311306 yylex_token: end at WS
1760596594.311306 yylex_token: M-7
1760596594.311307 yylex_token: end at WS
1760596594.311308 yylex_token: command-prompt
1760596594.311309 yylex_token: end at WS
1760596594.311310 yylex_token: -Np(repeat)
1760596594.311310 yylex_token: end at WS
1760596594.311311 yylex_token: -I7
1760596594.311312 yylex_token: end at WS
1760596594.311313 yylex_token: send
1760596594.311314 yylex_token: end at WS
1760596594.311314 yylex_token: -N
1760596594.311315 yylex_token: end at WS
1760596594.311316 yylex_token: %%
1760596594.311318 cmd_parse_build_commands 0:0: bind
1760596594.311319 cmd_parse_build_commands 0:1: -Tcopy-mode
1760596594.311319 cmd_parse_build_commands 0:2: M-7
1760596594.311320 cmd_parse_build_commands 0:3 0:0: command-prompt
1760596594.311321 cmd_parse_build_commands 0:3 0:1: -Np(repeat)
1760596594.311322 cmd_parse_build_commands 0:3 0:2: -I7
